componr,competitorClub,competitorName,competitorDoB,competitorNation,speed,length,lengthPoints,judgeA,judgeB,judgeC,judgeD,judgeE,stylePoints,startGate,gatePoints,windSpeed,windPoints,totalPoints,fileid,series,place,date,ctype,judgeNameA,judgeNameB,judgeNameC,judgeNameD,judgeNameE,judgeNationA,judgeNationB,judgeNationC,judgeNationD,judgeNationE,country,gender
42,Soere Aal IL,JOHANSSON Robert,23 MAR 1990,NOR,91.3,123.5,57.3,17.0,17.5,17.0,17.5,17.0,51.5,15,,-0.63,8.0,116.8,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Tsuchiya Home Ski Team,KOBAYASHI Ryoyu,8 NOV 1996,JPN,91.0,121.5,53.7,17.5,17.0,17.5,17.0,17.5,52.0,15,,-0.81,10.2,115.9,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Kitano Construction Corp. Ski Club,TAKEUCHI Taku,20 MAY 1987,JPN,90.4,124.5,59.1,17.5,17.5,17.5,17.5,17.0,52.5,15,,-0.22,2.8,114.4,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Kongsberg If,TANDE Daniel Andre,24 JAN 1994,NOR,91.3,120.5,51.9,17.0,17.5,17.5,17.0,17.0,51.5,15,,-0.86,10.9,114.3,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,WSS Wisla,ZYLA Piotr,16 JAN 1987,POL,90.4,122.5,55.5,17.5,17.0,17.5,17.0,17.0,51.5,15,,-0.48,6.1,113.1,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,KS Eve-nement Zakopane,HULA Stefan,29 SEP 1986,POL,90.9,119.5,50.1,17.5,17.0,17.0,17.0,16.5,51.0,15,,-0.71,9.0,110.1,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
43,KS Eve-nement Zakopane,STOCH Kamil,25 MAY 1987,POL,88.3,130.0,78.0,18.0,18.5,18.0,18.5,18.5,55.0,©06,8.6,0.40,-3.4,138.2,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,TSV Siegsdorf,EISENBICHLER Markus,3 APR 1991,GER,89.2,128.5,75.3,18.0,18.0,18.0,18.5,18.5,54.5,07,4.3,0.47,-4.0,130.1,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Kongsberg If,TANDE Daniel Andre,24 JAN 1994,NOR,89.1,129.5,77.1,17.5,17.5,17.5,18.0,18.0,53.0,07,4.3,0.51,-4.3,130.1,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SSK Sam Ihan,DAMJAN Jernej,28 MAY 1983,SLO,88.5,127.0,72.6,18.5,18.5,18.5,18.5,18.5,55.5,07,4.3,0.52,-4.4,128.0,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Sc Ruhpolding,WELLINGER Andreas,28 AUG 1995,GER,89.8,133.0,83.4,17.0,16.5,16.5,16.5,16.5,49.5,08,"",0.66,-5.6,127.3,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SC Willingen,LEYHE Stephan,5 JAN 1992,GER,89.4,123.5,66.3,18.0,18.0,17.5,18.0,18.0,54.0,07,4.3,-0.04,0.4,125.0,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Megmilk Snow Brand Ski Team,KOBAYASHI Junshiro,11 JUN 1991,JPN,88.1,123.0,65.4,17.5,17.0,16.0,17.0,17.5,51.5,06,8.6,0.18,-1.5,124.0,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SC 1906 Oberstdorf,GEIGER Karl,11 FEB 1993,GER,89.1,125.5,69.9,18.5,17.5,17.5,18.0,18.0,53.5,07,4.3,0.52,-4.4,123.3,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Tsuchiya Home Ski Team,KASAI Noriaki,6 JUN 1972,JPN,89.2,125.0,69.0,18.5,18.0,17.0,18.5,18.5,55.0,08,"",0.13,-1.1,122.9,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Soere Aal IL,JOHANSSON Robert,23 MAR 1990,NOR,90.1,124.5,68.1,18.0,18.0,17.5,18.0,18.0,54.0,08,"",-0.04,0.4,122.5,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,AZS Zakopane,KOT Maciej,9 JUN 1991,POL,89.9,127.0,72.6,18.0,18.0,17.5,18.5,18.0,54.0,08,"",0.69,-5.8,120.8,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,WSS Wisla,ZYLA Piotr,16 JAN 1987,POL,88.6,122.0,63.6,17.5,17.0,17.0,17.5,17.5,52.0,07,4.3,-0.02,0.2,120.1,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,LKS Klimczok Bystra,WOLNY Jakub,15 MAY 1995,POL,88.8,124.5,68.1,18.0,17.5,18.0,18.5,18.5,54.5,08,"",0.35,-3.0,119.6,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,KS Eve-nement Zakopane,HULA Stefan,29 SEP 1986,POL,89.1,123.5,66.3,18.0,18.0,18.5,18.5,18.0,54.5,07,4.3,0.66,-5.6,119.5,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,UVB Hinzenbach-Oberoesterreich,HAYBOECK Michael,5 MAR 1991,AUT,89.7,123.5,66.3,18.0,18.0,18.5,18.0,18.0,54.0,08,"",0.09,-0.8,119.5,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Sprova IL,STJERNEN Andreas,30 JUL 1988,NOR,90.0,125.0,69.0,18.0,18.0,18.0,18.5,18.0,54.0,08,"",0.60,-5.1,117.9,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Tromsoe Skiklubb,FORFANG Johann Andre,4 JUL 1995,NOR,89.0,121.5,62.7,17.5,17.0,17.0,18.0,17.5,52.0,07,4.3,0.23,-1.9,117.1,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,TS Wisla Zakopane,KUBACKI Dawid,12 MAR 1990,POL,89.5,122.0,63.6,17.5,17.5,16.0,18.0,17.5,52.5,07,4.3,0.40,-3.4,117.0,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SK Triglav Kranj,DEZMAN Nejc,7 DEC 1992,SLO,89.5,126.0,70.8,18.0,17.5,18.0,18.5,18.5,54.5,08,"",1.03,-8.7,116.6,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SK Triglav Kranj,PREVC Peter,20 SEP 1992,SLO,89.2,119.0,58.2,17.5,17.5,17.5,17.5,17.5,52.5,08,"",-0.37,3.8,114.5,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Hornindal Il,FANNEMEL Anders,13 MAY 1991,NOR,88.9,118.0,56.4,17.0,17.0,17.0,17.0,17.0,51.0,07,4.3,-0.23,2.4,114.1,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,89.2,130.0,78.0,10.0,11.0,11.0,11.5,11.0,33.0,07,4.3,0.18,-1.5,113.8,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SV Schwarzach-Salzburg,KRAFT Stefan,13 MAY 1993,AUT,88.9,118.0,56.4,17.0,17.0,17.0,17.0,17.0,51.0,07,4.3,-0.03,0.3,112.0,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Vallee du Joux,PEIER Killian,28 MAR 1995,SUI,89.0,120.0,60.0,17.5,17.5,17.5,18.0,17.5,52.5,07,4.3,0.58,-4.9,111.9,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Kitano Construction Corp. Ski Club,TAKEUCHI Taku,20 MAY 1987,JPN,89.0,113.5,48.3,17.0,16.5,16.5,17.0,16.5,50.0,07,4.3,-0.66,6.8,109.4,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,SSK Ljubno BTC,ZAJC Timi,26 APR 2000,SLO,88.9,118.5,57.3,17.5,17.5,17.5,17.5,17.5,52.5,08,"",0.10,-0.8,109.0,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
43,Nordic Team Absam-Tirol,LEITNER Clemens,7 NOV 1998,AUT,88.7,117.5,55.5,16.5,16.5,16.5,17.0,16.5,49.5,07,4.3,0.26,-2.2,107.1,2018-41066-4931-3064-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Innsbruck (AUT),THU 4 JAN 2018,Large Hill KO,LESSER Joachim,ERIKSROED Inge,WOLF Stefan,SZOSTAK Tadeusz,PIAZZINI Fabrice,GER,NOR,AUT,POL,SUI,AUT,Gents
5,SK Triglav Kranj,PREVC Peter,20 SEP 1992,SLO,89.3,131.5,80.7,19.0,19.0,19.0,19.0,19.5,57.0,15,,-0.66,9.3,147.0,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,SK Triglav Kranj,KRANJEC Robert,16 JUL 1981,SLO,89.7,131.5,80.7,18.5,18.5,18.5,17.5,19.0,55.5,15,,-0.37,5.2,141.4,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Sk Triglav kranj,PREVC Domen,4 JUN 1999,SLO,89.5,129.5,77.1,18.5,18.0,18.5,18.5,18.0,55.0,15,,-0.63,8.9,141.0,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Kolbukameratene IL,GANGNES Kenneth,15 MAY 1989,NOR,89.8,128.5,75.3,18.5,18.5,18.5,18.5,18.5,55.5,15,,-0.63,8.9,139.7,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,WSV DJK Rastbuechl,FREUND Severin,11 MAY 1988,GER,89.5,128.0,74.4,18.5,18.5,18.5,18.5,19.0,55.5,15,,-0.64,9.1,139.0,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Ssk Menges,LANISEK Anze,20 APR 1996,SLO,89.1,127.0,72.6,18.5,18.0,18.5,18.5,18.5,55.5,15,,-0.52,7.4,135.5,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Megmilk Snow Brand Ski Team,ITO Daiki,27 DEC 1985,JPN,89.2,125.0,69.0,18.5,18.5,18.0,18.0,18.5,55.0,15,,-0.56,7.9,131.9,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Tsuchiya Home Ski Team,KASAI Noriaki,6 JUN 1972,JPN,88.9,124.5,68.1,18.5,18.0,18.5,17.5,18.0,54.5,15,,-0.64,9.1,131.7,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,SC Willingen,LEYHE Stephan,5 JAN 1992,GER,89.6,123.5,66.3,18.0,18.0,18.0,18.5,18.5,54.5,15,,-0.69,9.8,130.6,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,LSK Lomnice nad Popelkou,KOUDELKA Roman,9 JUL 1989,CZE,89.0,124.0,67.2,18.0,18.0,18.5,19.0,18.0,54.5,15,,-0.55,7.8,129.5,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,SSC Toggenburg,AMMANN Simon,25 JUN 1981,SUI,89.4,126.0,70.8,17.0,18.0,16.5,17.5,17.0,51.5,15,,-0.51,7.2,129.5,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,89.1,123.0,65.4,18.0,17.5,18.0,18.0,18.0,54.0,15,,-0.63,8.9,128.3,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Sc Ruhpolding,WELLINGER Andreas,28 AUG 1995,GER,89.6,123.0,65.4,18.0,17.5,18.0,18.0,18.0,54.0,15,,-0.55,7.8,127.2,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,AZS Zakopane,KOT Maciej,9 JUN 1991,POL,89.4,122.5,64.5,18.0,17.5,17.5,18.0,18.0,53.5,15,,-0.54,7.6,125.6,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,SV Innsbruck-Bergisel-Tirol,KOFLER Andreas,17 MAY 1984,AUT,89.6,122.5,64.5,18.0,17.5,18.0,18.0,18.0,54.0,15,,-0.48,6.8,125.3,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Kitano Construction Corp. Ski Club,TAKEUCHI Taku,20 MAY 1987,JPN,88.9,121.0,61.8,18.0,17.5,18.0,18.5,18.0,54.0,15,,-0.59,8.4,124.2,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Bekkelaget SK,HAUER Joachim,2 FEB 1991,NOR,89.0,122.0,63.6,17.5,17.5,17.5,17.5,18.0,52.5,15,,-0.56,7.9,124.0,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Nd Ratece planica,PAVLOVCIC Bor,27 JUN 1998,SLO,89.1,121.5,62.7,18.0,17.5,18.0,18.0,18.0,54.0,15,,-0.50,7.1,123.8,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,Hornindal Il,FANNEMEL Anders,13 MAY 1991,NOR,89.1,121.0,61.8,18.0,17.5,18.0,17.5,17.5,53.0,15,,-0.52,7.4,122.2,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
5,KS Eve-nement  Zakopane,STOCH Kamil,25 MAY 1987,POL,88.6,121.0,61.8,18.0,17.5,18.0,18.0,18.0,54.0,15,,-0.41,5.8,121.6,2016-37456-4430-3787-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Sapporo (JPN),SAT 30 JAN 2016,Large Hill Individual,KLIMOV Alexandr,TAKAHASHI Masahiko,GUENTHER Juergen,SOLBU Jarle,PRZYBYLA Edward,KAZ,JPN,GER,NOR,POL,JPN,Gents
